academicYear,universityName,faculty,departmentName,idOSYM,programType,language,scholarshipRate,quota,occupancyRate,tuitionFee,universityLocation,baseRanking,avgAdmissionRanking,stdDeviationStudents,revenue,outOfCityStudentRate,outOfRegionStudentRate,totalPreference,weightedPreference,top1PreferenceRatio,top3PreferenceRatio,top9PreferenceRatio,avgOrderofPreference,tuitionFeeIncrease,avgAdmittedStudentPrefOrder,top1AdmittedRatio,top3AdmittedRatio,top10AdmittedRatio,admittedPrefTrendRatio,admittedGovPref,admittedPrivPref
2023,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ebelik ,209310038,SAY,Turkish,100,8,8,,ÝSTANBUL,241.281,328.505,,,"%22,2",,407,,"%2,0","%10,8","%44,5","11,6",,"8,3","%22,2","%22,2","%66,7",,59,75
2022,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ebelik ,209310038,SAY,Turkish,100,8,8,,ÝSTANBUL,235.013,294.530,,,"%75,0",,372,,"%4,0","%10,2",176,"11,1",,"7,8","%25,0","%25,0","%62,5",,82,62
2021,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ebelik ,209310038,SAY,Turkish,100,8,8,,ÝSTANBUL,213.291,268.805,,,"%0,0",,740,,"%5,1","%14,5","%43,1","11,5",,"11,5",%,"%12,5","%50,0",,69,72
2023,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ebelik ,208750171,SAY,Turkish,100,9,9,,ÝSTANBUL,239.280,272.893,,,"%50,0",,446,,"%2,9","%10,5","%46,0","11,6",,"8,5","%10,0","%10,0","%80,0",,102,85
2022,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ebelik ,208750171,SAY,Turkish,100,8,8,,ÝSTANBUL,234.453,369.142,,,"%25,0",,354,,"%3,1","%9,0",172,"11,4",,"9,9",%,%,"%50,0",,75,93
2021,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ebelik ,208750171,SAY,Turkish,100,8,8,,ÝSTANBUL,210.097,272.079,,,"%37,5",,260,,"%0,8","%7,7","%41,2","11,7",,"8,8","%12,5","%25,0","%62,5",,72,64
2023,DEMÝROÐLU BÝLÝM ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ebelik ,202650610,SAY,Turkish,100,4,4,,ÝSTANBUL,239.680,289.147,,,"%20,0",,274,,"%4,4","%13,9","%50,0","10,3",,"8,4",%,%,"%60,0",,40,33
2022,DEMÝROÐLU BÝLÝM ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ebelik ,202650610,SAY,Turkish,100,5,5,,ÝSTANBUL,232.628,265.273,,,,,218,,"%0,9","%7,3",94,"12,0",,"8,2",%,%,"%60,0",,43,60
2021,DEMÝROÐLU BÝLÝM ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ebelik ,202650610,SAY,Turkish,100,5,5,,ÝSTANBUL,208.736,326.324,,,"%40,0",,144,,"%1,4","%6,3","%31,3","12,8",,"11,6",%,%,"%40,0",,33,67
2023,TÜRK HAVA KURUMU ÜNÝVERSÝTESÝ,Hava Ulaþtýrma Fakültesi,Pilotaj,205710535,SAY,English,0,31,31,,ANKARA,255.210,191.187,,,"%64,5",,399,,"%30,3","%55,6","%90,0","4,6",,"1,9","%67,7","%93,5","%96,8",,57,158
2022,TÜRK HAVA KURUMU ÜNÝVERSÝTESÝ,Hava Ulaþtýrma Fakültesi,Pilotaj,205710535,SAY,English,0,31,31,,ANKARA,447.063,391.536,,,"%67,7",,281,,"%24,9","%49,5",230,"5,7",,"1,9","%61,3","%93,5","%96,8",,59,201
2021,TÜRK HAVA KURUMU ÜNÝVERSÝTESÝ,Hava Ulaþtýrma Fakültesi,Pilotaj,205710535,SAY,English,0,31,20,,ANKARA,383.537,326.030,,,"%60,0",,50,,"%24,0","%40,0","%80,0","5,9",,"3,0","%60,0","%75,0","%90,0",,25,181
2023,ÜSKÜDAR ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Perfüzyon ,206511417,SAY,Turkish,100,5,5,,ÝSTANBUL,195.132,176.694,,,"%83,3",,211,,"%25,6","%45,0","%68,2","7,7",,"7,8","%50,0","%50,0","%66,7",,31,47
2022,ÜSKÜDAR ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Perfüzyon ,206511417,SAY,Turkish,100,6,6,,ÝSTANBUL,251.511,231.676,,,"%50,0",,202,,"%28,2","%46,5",147,"6,9",,"6,8","%33,3","%33,3","%66,7",,78,38
2021,ÜSKÜDAR ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Perfüzyon ,206511417,SAY,Turkish,100,10,10,,ÝSTANBUL,216.312,224.076,,,"%90,0",,79,,"%24,1","%41,8","%73,4","7,2",,"3,5","%70,0","%70,0","%90,0",,111,58
2023,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Ýç Mimarlýk,210402432,SAY,English,100,7,7,,ÝSTANBUL,249.640,346.118,,,"%37,5",,117,,"%4,3","%14,5","%52,1","10,2",,"6,5",%,"%12,5","%75,0",,23,102
2022,NÝÞANTAÞI ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Ýç Mimarlýk,204511371,SAY,English,100,6,6,,ÝSTANBUL,196.357,175.040,,,"%16,7",,262,,"%5,0","%19,1",144,"9,9",,"5,7","%16,7","%33,3","%83,3",,25,80
2021,NÝÞANTAÞI ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Ýç Mimarlýk,204511371,SAY,English,100,6,6,,ÝSTANBUL,201.023,165.143,,,"%83,3",,132,,"%5,3","%20,5","%56,1","9,8",,"3,7","%16,7","%83,3","%100,0",,18,44
2023,ÖZYEÐÝN ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Endüstriyel Tasarým,204890043,SAY,English,50,26,26,,ÝSTANBUL,225.316,217.940,,,"%42,3",,167,,"%12,6","%32,9","%74,3","7,0",,"2,4","%26,9","%84,6","%100,0",,33,196
2022,ÖZYEÐÝN ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Endüstriyel Tasarým,204890043,SAY,English,50,26,26,,ÝSTANBUL,192.125,196.543,,,"%50,0",,361,,"%11,6","%31,9",244,"7,8",,"5,0","%7,7","%30,8","%92,3",,64,235
2021,ÖZYEÐÝN ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Endüstriyel Tasarým,204890043,SAY,English,50,31,31,,ÝSTANBUL,256.277,262.363,,,"%25,8",,268,,"%10,8","%25,4","%70,9","7,5",,"3,5","%12,9","%51,6","%100,0",,51,266
2023,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,208710138,SAY,Turkish,100,5,5,,ÝSTANBUL,230.673,230.217,,,"%33,3",,187,,"%4,3","%19,8","%62,0","9,6",,"5,7","%16,7","%50,0","%83,3",,23,51
2022,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,208710138,SAY,Turkish,100,5,5,,ÝSTANBUL,174.838,177.918,,,"%40,0",,213,,"%2,8","%10,8",97,"10,8",,"3,2","%40,0","%60,0","%100,0",,29,35
2021,ÝSTANBUL KENT ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,208710138,SAY,Turkish,100,9,9,,ÝSTANBUL,167.024,195.597,,,"%22,2",,194,,"%4,1","%9,3","%48,5","10,4",,"7,1",%,"%22,2","%66,7",,29,105
2023,LOKMAN HEKÝM ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Hemþirelik ,208810051,SAY,Turkish,50,51,51,,ANKARA,235.321,282.974,,,"%25,5",,792,,"%6,7","%32,7","%70,1","7,8",,"6,3","%9,8","%31,4","%86,3",,448,289
2022,LOKMAN HEKÝM ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Hemþirelik ,208810051,SAY,Turkish,50,42,42,,ANKARA,245.914,340.645,,,"%35,7",,959,,"%4,1","%24,9",627,"8,5",,"7,4","%9,5","%35,7","%73,8",,399,254
2021,LOKMAN HEKÝM ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Hemþirelik ,208810051,SAY,Turkish,50,42,42,,ANKARA,264.460,412.932,,,"%50,0",,576,,"%3,8","%22,6","%62,2","9,2",,"7,9","%11,9","%42,9","%73,8",,365,255
2023,ÝSTANBUL SABAHATTÝN ZAÝM ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði ,203211403,SAY,Turkish,25,45,45,,ÝSTANBUL,274.352,249.275,,,"%4,4",,192,,"%18,2","%42,2","%79,7","6,2",,"1,9","%60,0","%84,4","%100,0",,110,401
2023,YÜKSEK ÝHTÝSAS ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,207910078,SAY,Turkish,100,5,5,,ANKARA,207.646,216.611,,,"%50,0",,190,,"%1,6","%9,5","%52,1","9,8",,"7,3","%16,7","%16,7","%66,7",,50,21
2022,YÜKSEK ÝHTÝSAS ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,207910078,SAY,Turkish,100,5,5,,ANKARA,193.172,232.420,,,,,280,,"%3,9","%13,2",154,"9,7",,"7,4",%,"%20,0","%80,0",,41,41
2021,YÜKSEK ÝHTÝSAS ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,207910078,SAY,Turkish,100,8,8,,ANKARA,205.583,255.645,,,"%25,0",,155,,"%7,1","%14,8","%54,8","9,7",,"4,6","%50,0","%50,0","%75,0",,91,40
2023,HALÝÇ ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,201910387,SAY,Turkish,100,6,6,,ÝSTANBUL,236.308,246.459,,,"%28,6",,193,,"%2,6","%10,9","%50,3","10,5",,"6,3","%14,3","%28,6","%100,0",,48,38
2022,HALÝÇ ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,201910387,SAY,Turkish,100,6,6,,ÝSTANBUL,194.694,249.417,,,"%16,7",,362,,"%3,9","%13,0",191,"10,5",,"8,2",%,%,"%83,3",,21,56
2021,HALÝÇ ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,201910387,SAY,Turkish,100,9,9,,ÝSTANBUL,200.835,284.529,,,"%33,3",,297,,"%2,4","%12,1","%47,1","10,3",,"8,0",%,"%22,2","%66,7",,64,106
2023,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði ,209310040,SAY,Turkish,100,8,8,,ÝSTANBUL,59.745,70.117,,,"%44,4",,264,,"%1,9","%12,1","%53,8","10,3",,"8,6",%,"%11,1","%55,6",,72,94
2022,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði ,209310040,SAY,Turkish,100,8,8,,ÝSTANBUL,57.761,78.346,,,"%25,0",,307,,"%2,3","%9,4",115,"11,6",,"13,8",%,%,"%25,0",,43,117
2021,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Bilgisayar Mühendisliði ,209310040,SAY,Turkish,100,6,6,,ÝSTANBUL,68.455,54.676,,,"%0,0",,230,,"%3,9","%8,7","%42,2","11,7",,"10,2",%,%,"%66,7",,30,79
2023,HASAN KALYONCU ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði ,201650185,SAY,Turkish,100,10,10,,GAZÝANTEP,260.023,303.849,,,"%27,3",,165,,"%1,8","%10,3","%47,9","11,3",,"6,3","%9,1","%36,4","%90,9",,76,50
2022,HASAN KALYONCU ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði ,201650185,SAY,Turkish,100,15,15,,GAZÝANTEP,295.998,350.777,,,"%6,7",,61,,"%1,6","%14,8",30,"11,1",,"8,3","%6,7","%26,7","%73,3",,168,59
2021,HASAN KALYONCU ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Makine Mühendisliði ,201650185,SAY,Turkish,100,20,14,,GAZÝANTEP,297.577,359.531,,,"%7,1",,54,,"%7,4","%31,5","%77,8","7,1",,"4,1","%28,6","%64,3","%92,9",,131,59
2023,YAÞAR ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,206010336,SAY,English,0,16,16,,ÝZMÝR,171.880,244.012,,,"%25,0",,102,,"%4,9","%24,5","%73,5","7,6",,"4,4","%6,3","%56,3","%93,8",,71,128
2022,YAÞAR ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,206010336,SAY,English,0,12,12,,ÝZMÝR,160.648,194.347,,,"%41,7",,111,,"%1,8","%15,3",62,"9,4",,"9,6",%,"%16,7","%58,3",,45,121
2021,YAÞAR ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði,206010336,SAY,English,0,10,10,,ÝZMÝR,198.804,237.818,,,"%20,0",,85,,"%1,2","%14,1","%60,0","9,8",,"5,9",%,"%20,0","%100,0",,18,95
2023,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,209310068,SAY,Turkish,100,3,3,,ÝSTANBUL,221.451,252.898,,,"%50,0",,181,,"%2,2","%14,4","%53,0","10,4",,"7,5",%,"%25,0","%75,0",,6,29
2022,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,209310068,SAY,Turkish,100,3,3,,ÝSTANBUL,218.994,248.471,,,,,267,,"%3,7","%12,4",115,"11,2",,"9,7",%,"%33,3","%33,3",,10,46
2021,ÝSTANBUL ATLAS ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon ,209310068,SAY,Turkish,100,6,6,,ÝSTANBUL,246.644,278.962,,,"%0,0",,206,,"%2,9","%11,2","%43,2","11,2",,"5,3","%33,3","%33,3","%83,3",,28,74
2023,HASAN KALYONCU ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Endüstri Mühendisliði ,201650318,SAY,Turkish,50,5,5,,GAZÝANTEP,260.324,340.920,,,,,35,,%,"%8,6","%57,1","10,4",,"8,6",%,%,"%80,0",,24,44
2023,PÝRÝ REÝS ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Gemi Ýnþaatý ve Gemi Makineleri Mühendisliði,204910078,SAY,English,0,27,27,,ÝSTANBUL,284.193,309.785,,,"%51,9",,64,,"%6,3","%29,7","%76,6","6,8",,"4,1","%14,8","%51,9","%92,6",,135,175
2022,PÝRÝ REÝS ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Gemi Ýnþaatý ve Gemi Makineleri Mühendisliði,204910078,SAY,English,0,12,12,,ÝSTANBUL,250.439,239.741,,,"%33,3",,40,,"%7,5","%47,5",34,"5,2",,"2,3","%8,3","%91,7","%100,0",,29,74
2021,PÝRÝ REÝS ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Gemi Ýnþaatý ve Gemi Makineleri Mühendisliði,204910078,SAY,English,0,8,8,,ÝSTANBUL,264.234,340.121,,,"%50,0",,31,,"%3,2","%45,2","%90,3","5,6",,"4,5",%,"%37,5","%100,0",,30,48
2023,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,202390237,SAY,Turkish,100,5,5,,ÝSTANBUL,237.435,221.111,,,"%50,0",,147,,"%4,1","%12,2","%50,3","10,7",,"4,2","%33,3","%50,0","%83,3",,39,40
2022,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,202390237,SAY,Turkish,100,6,6,,ÝSTANBUL,185.914,215.782,,,"%66,7",,323,,"%5,6","%15,5",166,"10,7",,"5,7","%16,7","%50,0","%83,3",,35,49
2021,ÝSTANBUL AREL ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,202390237,SAY,Turkish,100,9,9,,ÝSTANBUL,184.529,274.226,,,"%66,7",,251,,"%1,2","%14,3","%58,2","9,7",,"7,0",%,"%11,1","%88,9",,44,96
2023,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,201790178,SAY,Turkish,100,6,6,,ÝSTANBUL,238.631,292.932,,,"%50,0",,186,,"%7,0","%17,7","%55,4","9,9",,"2,7","%16,7","%83,3","%100,0",,36,28
2022,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,201790178,SAY,Turkish,100,6,6,,ÝSTANBUL,205.483,258.086,,,"%16,7",,183,,"%8,2","%19,7",99,"10,0",,"7,0",%,"%16,7","%83,3",,16,55
2021,ÝSTANBUL GEDÝK ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,201790178,SAY,Turkish,100,6,6,,ÝSTANBUL,163.179,261.875,,,"%50,0",,108,,"%6,5","%23,1","%63,9","8,1",,"5,3","%16,7","%33,3","%100,0",,30,60
2023,BEZM-Ý ÂLEM VAKIF ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Hemþirelik ,200910124,SAY,Turkish,50,63,63,,ÝSTANBUL,249.816,322.064,,,"%6,4",,644,,"%13,5","%37,3","%74,8","6,8",,"3,5","%50,8","%73,0","%90,5",,285,481
2022,BEZM-Ý ÂLEM VAKIF ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Hemþirelik ,200910124,SAY,Turkish,50,60,60,,ÝSTANBUL,244.766,281.382,,,"%5,0",,3.387,,"%13,9","%35,6",2551,"6,6",,"3,2","%55,0","%80,0","%91,7",,298,520
2023,TOROS ÜNÝVERSÝTESÝ,"Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi",Mimarlýk ,205510564,SAY,Turkish,100,2,2,,MERSÝN,235.864,366.704,,,"%66,7",,46,,"%2,2","%19,6","%60,9","9,7",,"8,0",%,"%66,7","%66,7",,14,10
2022,TOROS ÜNÝVERSÝTESÝ,"Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi",Mimarlýk ,205510564,SAY,Turkish,100,3,3,,MERSÝN,228.507,223.523,,,"%66,7",,70,,"%1,4","%20,0",48,"8,5",,"5,7","%33,3","%33,3","%100,0",,39,11
2021,TOROS ÜNÝVERSÝTESÝ,"Güzel Sanatlar, Tasarým ve Mimarlýk Fakültesi",Mimarlýk ,205510564,SAY,Turkish,100,5,5,,MERSÝN,219.693,236.063,,,"%60,0",,93,,"%1,1","%14,0","%53,8","10,1",,"2,8","%20,0","%60,0","%100,0",,32,17
2023,FENERBAHÇE ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon,209010091,SAY,English,100,4,4,,ÝSTANBUL,226.379,283.519,,,"%60,0",,75,,"%5,3","%9,3","%52,0","9,9",,"7,2","%20,0","%20,0","%80,0",,32,21
2022,FENERBAHÇE ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon,209010091,SAY,English,100,3,3,,ÝSTANBUL,198.375,348.663,,,,,194,,"%3,6","%9,3",81,"11,1",,"9,3",%,"%66,7","%66,7",,30,16
2021,FENERBAHÇE ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Fizyoterapi ve Rehabilitasyon,209010091,SAY,English,100,6,6,,ÝSTANBUL,227.801,339.602,,,"%33,3",,149,,"%5,4","%18,8","%53,7","9,8",,"4,2",%,"%50,0","%100,0",,53,37
2023,KTO KARATAY ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Yüksekokulu,Fizyoterapi ve Rehabilitasyon ,204011216,SAY,Turkish,100,5,5,,KONYA,219.851,248.461,,,"%33,3",,141,,"%9,2","%31,9","%65,2","8,6",,"6,3","%33,3","%50,0","%66,7",,40,44
2022,KTO KARATAY ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Yüksekokulu,Fizyoterapi ve Rehabilitasyon ,204011216,SAY,Turkish,100,6,6,,KONYA,205.543,246.746,,,,,342,,"%6,7","%21,3",217,"9,0",,"6,3","%33,3","%50,0","%83,3",,60,15
2021,KTO KARATAY ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Yüksekokulu,Fizyoterapi ve Rehabilitasyon ,204011216,SAY,Turkish,100,8,8,,KONYA,242.009,257.775,,,"%0,0",,89,,"%6,7","%14,6","%61,8","9,2",,"5,0","%37,5","%50,0","%75,0",,93,37
2023,NUH NACÝ YAZGAN ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,204610257,SAY,Turkish,100,8,8,,KAYSERÝ,252.640,263.139,,,"%30,0",,270,,"%12,6","%39,3","%80,4","6,4",,"3,8","%40,0","%60,0","%90,0",,41,27
2022,NUH NACÝ YAZGAN ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,204610257,SAY,Turkish,100,9,9,,KAYSERÝ,234.336,253.973,,,"%33,3",,320,,"%10,3","%38,4",251,"7,1",,"7,0","%11,1","%44,4","%77,8",,81,30
2021,NUH NACÝ YAZGAN ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Beslenme ve Diyetetik ,204610257,SAY,Turkish,100,9,9,,KAYSERÝ,196.292,232.252,,,"%0,0",,132,,"%7,6","%46,2","%76,5","6,4",,"4,0",%,"%66,7","%100,0",,58,26
2023,AVRASYA ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ebelik ,200310863,SAY,Turkish,100,7,7,,TRABZON,243.830,368.126,,,"%62,5",,496,,"%4,4","%15,1","%44,2","12,6",,"5,8","%12,5","%50,0","%75,0",,103,27
2022,AVRASYA ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ebelik ,200310863,SAY,Turkish,100,8,8,,TRABZON,238.540,413.565,,,"%75,0",,526,,"%4,4","%18,1",240,"12,8",,"10,3","%12,5","%12,5","%50,0",,131,21
2021,AVRASYA ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ebelik ,200310863,SAY,Turkish,100,8,8,,TRABZON,228.535,366.308,,,"%62,5",,332,,"%4,2","%10,8","%34,0","12,7",,"11,6","%12,5","%25,0","%37,5",,128,22
2023,ÝSTANBUL RUMELÝ ÜNÝVERSÝTESÝ,"Sanat, Tasarým ve Mimarlýk Fakültesi",Ýç Mimarlýk ,208151309,SAY,Turkish,100,5,5,,ÝSTANBUL,246.043,259.654,,,"%16,7",,190,,"%4,7","%18,4","%58,4","9,5",,"5,5",%,"%33,3","%83,3",,38,62
2022,ÝSTANBUL RUMELÝ ÜNÝVERSÝTESÝ,"Sanat, Tasarým ve Mimarlýk Fakültesi",Ýç Mimarlýk ,208151309,SAY,Turkish,100,5,5,,ÝSTANBUL,245.933,262.089,,,"%20,0",,459,,"%8,5","%22,0",265,"9,1",,"8,6",%,"%20,0","%80,0",,21,59
2023,TOBB EKONOMÝ VE TEKNOLOJÝ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Malzeme Bilimi ve Nanoteknoloji Mühendisliði ,205410511,SAY,Turkish,0,5,5,,ANKARA,103.406,122.244,,,,,55,,%,"%20,0","%67,3","8,1",,"4,4",%,"%40,0","%100,0",,4,49
2022,TOBB EKONOMÝ VE TEKNOLOJÝ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Malzeme Bilimi ve Nanoteknoloji Mühendisliði ,205410511,SAY,Turkish,0,8,8,,ANKARA,132.708,161.641,,,"%37,5",,65,,%,"%16,9",37,"10,2",,"4,5",%,"%50,0","%100,0",,17,66
2021,TOBB EKONOMÝ VE TEKNOLOJÝ ÜNÝVERSÝTESÝ,Mühendislik Fakültesi,Malzeme Bilimi ve Nanoteknoloji Mühendisliði ,205410511,SAY,Turkish,0,10,10,,ANKARA,203.757,267.290,,,"%30,0",,52,,%,"%9,6","%69,2","9,2",,"4,7",%,"%20,0","%100,0",,3,79
2023,ÝSTANBUL NÝÞANTAÞI ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Ýç Mimarlýk ,210402411,SAY,Turkish,100,8,8,,ÝSTANBUL,260.548,202.256,,,"%44,4",,246,,"%5,7","%20,7","%56,9","9,9",,"7,9",%,"%22,2","%66,7",,60,54
2022,NÝÞANTAÞI ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Ýç Mimarlýk ,204510222,SAY,Turkish,100,8,8,,ÝSTANBUL,229.277,320.555,,,"%37,5",,466,,"%6,9","%19,7",273,"9,7",,"7,5",%,"%12,5","%75,0",,42,70
2021,NÝÞANTAÞI ÜNÝVERSÝTESÝ,Sanat ve Tasarým Fakültesi,Ýç Mimarlýk ,204510222,SAY,Turkish,100,11,11,,ÝSTANBUL,230.631,372.110,,,"%54,5",,269,,"%5,6","%21,9","%58,4","9,6",,"5,4","%18,2","%36,4","%81,8",,60,75
2023,ÝSTANBUL ESENYURT ÜNÝVERSÝTESÝ,Saðlýk Bilimleri Fakültesi,Ebelik ,207590303,SAY,Turkish,100,6,6,,ÝSTANBUL,244.398,341.016,,,"%37,5",,687,,"%15,0","%29,7","%68,1","8,8",,"8,3","%12,5","%25,0","%75,0",,40,60
2023,ANTALYA BÝLÝM ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Endüstri Mühendisliði,206410682,SAY,English,50,38,38,,ANTALYA,241.353,274.495,,,"%13,2",,174,,"%9,2","%41,4","%73,0","7,0",,"2,9","%21,1","%86,8","%97,4",,187,175
2022,ANTALYA BÝLÝM ÜNÝVERSÝTESÝ,Mühendislik ve Doða Bilimleri Fakültesi,Endüstri Mühendisliði,206410682,SAY,English,50,31,31,,ANTALYA,236.639,287.506,,,"%12,9",,108,,"%7,4","%52,8",79,"6,7",,"3,1","%9,7","%83,9","%100,0",,144,138
2023,ÖZYEÐÝN ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Mimarlýk ,204810634,SAY,Turkish,50,48,35,,ÝSTANBUL,249.764,297.242,,,"%42,9",,228,,"%4,4","%24,6","%73,7","7,0",,"2,6","%28,6","%80,0","%97,1",,80,390
2022,ÖZYEÐÝN ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Mimarlýk ,204810634,SAY,Turkish,50,54,54,,ÝSTANBUL,222.555,249.582,,,"%50,0",,225,,"%3,6","%17,3",151,"8,1",,"4,1","%9,3","%50,0","%96,3",,97,517
2021,ÖZYEÐÝN ÜNÝVERSÝTESÝ,Mimarlýk ve Tasarým Fakültesi,Mimarlýk ,204810634,SAY,Turkish,50,54,54,,ÝSTANBUL,204.782,251.937,,,"%44,4",,316,,"%4,4","%20,9","%66,1","8,2",,"4,6","%9,3","%42,6","%96,3",,142,472
